"Date" "WIG20" "DAX" "DJI"
"2013-12-02" 2535.69 9401.96 16008.77
"2013-12-03" 2507.92 9223.4 15914.62
"2013-12-04" 2497.76 9140.63 15889.77
"2013-12-05" 2478.1 9084.95 15821.51
"2013-12-06" 2479.16 9172.41 16020.2
"2013-12-09" 2478.77 9195.17 16025.53
"2013-12-10" 2474.62 9114.44 15973.13
"2013-12-11" 2470.2 9077.11 15843.53
"2013-12-12" 2440.61 9017 15739.43
"2013-12-13" 2429.67 9006.46 15755.36
"2013-12-16" 2433.47 9163.56 15884.57
"2013-12-17" 2392.26 9085.12 15875.26
"2013-12-18" 2398.49 9181.75 16167.97
"2013-12-19" 2378.23 9335.74 16179.08
"2013-12-20" 2408.84 9400.18 16221.14
"2013-12-23" 2414.19 9488.82 16294.61
"2013-12-27" 2404.35 9589.39 16478.41
"2013-12-30" 2400.98 9552.16 16504.29
"2014-01-02" 2430.72 9400.04 16441.35
"2014-01-03" 2405.22 9435.15 16469.99
"2014-01-07" 2349.6 9506.2 16530.94
"2014-01-08" 2363.38 9497.84 16462.74
"2014-01-09" 2325.54 9421.61 16444.76
"2014-01-10" 2327.89 9473.24 16437.05
"2014-01-13" 2363.88 9510.17 16257.94
"2014-01-14" 2377.55 9540.51 16373.86
"2014-01-15" 2396.68 9733.81 16481.94
"2014-01-16" 2401.87 9717.71 16417.01
"2014-01-17" 2376.28 9742.96 16458.56
"2014-01-21" 2411.26 9730.12 16414.44
"2014-01-22" 2432.78 9720.11 16373.34
"2014-01-23" 2406.37 9631.04 16197.35
"2014-01-24" 2347.44 9392.02 15879.11
"2014-01-27" 2318.06 9349.22 15837.88
"2014-01-28" 2333.83 9406.91 15928.56
"2014-01-29" 2313.34 9336.73 15738.79
"2014-01-30" 2335.89 9373.48 15848.61
"2014-01-31" 2355.89 9306.48 15698.85
"2014-02-03" 2369.57 9186.52 15372.8
"2014-02-04" 2353.8 9127.91 15445.24
"2014-02-05" 2359 9116.32 15440.23
"2014-02-06" 2419.47 9256.58 15628.53
"2014-02-07" 2420.94 9301.92 15794.08
"2014-02-10" 2411.36 9289.86 15801.79
"2014-02-11" 2443.71 9478.77 15994.77
"2014-02-12" 2482.58 9540 15963.94
"2014-02-13" 2489.67 9596.77 16027.59
"2014-02-14" 2482.75 9662.4 16154.39
"2014-02-18" 2470.87 9659.78 16130.4
"2014-02-19" 2486.13 9660.05 16040.56
"2014-02-20" 2462.84 9618.85 16133.23
"2014-02-21" 2487.72 9656.95 16103.3
"2014-02-24" 2526.9 9708.94 16207.14
"2014-02-25" 2507.06 9699.35 16179.66
"2014-02-26" 2478.38 9661.73 16198.41
"2014-02-27" 2467.9 9588.33 16272.65
"2014-02-28" 2518.53 9692.08 16321.71
"2014-03-03" 2389.89 9358.89 16168.03
"2014-03-04" 2442.92 9589.15 16395.88
"2014-03-05" 2445.41 9542.02 16360.18
"2014-03-06" 2460.03 9542.87 16421.89
"2014-03-07" 2435.15 9350.75 16452.72
"2014-03-10" 2396.97 9265.5 16418.68
"2014-03-11" 2401.03 9307.79 16351.25
"2014-03-12" 2369.49 9188.69 16340.08
"2014-03-13" 2339.37 9017.79 16108.89
"2014-03-14" 2341.98 9056.41 16065.67
"2014-03-17" 2394.84 9180.89 16247.22
"2014-03-18" 2379.45 9242.55 16336.19
"2014-03-19" 2360.77 9277.05 16222.17
"2014-03-20" 2374.37 9296.12 16331.05
"2014-03-21" 2365.96 9342.94 16302.77
"2014-03-24" 2361.78 9188.77 16276.69
"2014-03-25" 2401.61 9338.4 16367.88
"2014-03-26" 2424.59 9448.58 16268.99
"2014-03-27" 2421.79 9451.21 16264.23
"2014-03-28" 2433.74 9587.19 16323.06
"2014-03-31" 2462.47 9555.91 16457.66
"2014-04-01" 2462.77 9603.71 16532.61
"2014-04-02" 2473.45 9623.36 16573
"2014-04-03" 2449.49 9628.82 16572.55
"2014-04-04" 2471.5 9695.77 16420.81
"2014-04-07" 2453.35 9510.85 16245.87
"2014-04-08" 2465.54 9490.79 16256.14
"2014-04-09" 2461.76 9506.35 16437.18
"2014-04-10" 2470.81 9454.54 16170.22
"2014-04-11" 2464.12 9315.29 16052.12
"2014-04-14" 2440.65 9339.17 16173.24
"2014-04-15" 2407.32 9173.71 16262.56
"2014-04-16" 2395.55 9317.82 16424.85
"2014-04-17" 2433.91 9409.71 16408.54
"2014-04-22" 2459.3 9600.09 16514.37
"2014-04-23" 2453.48 9544.19 16501.65
"2014-04-24" 2447.34 9548.68 16501.65
"2014-04-25" 2429.8 9401.55 16371.9
"2014-04-28" 2438.23 9446.36 16448.74
"2014-04-29" 2451.35 9584.12 16535.37
"2014-04-30" 2439.09 9603.23 16580.84
"2014-05-02" 2432.06 9556.02 16509.1
"2014-05-05" 2405.87 9529.5 16530.55
"2014-05-06" 2389.3 9467.53 16401.02
"2014-05-07" 2389.43 9521.3 16518.54
"2014-05-08" 2403.89 9607.4 16550.97
"2014-05-09" 2387.81 9581.45 16586.01
"2014-05-12" 2412.71 9702.46 16695.47
"2014-05-13" 2413.23 9754.43 16715.44
"2014-05-14" 2421.49 9754.39 16613.97
"2014-05-15" 2395.56 9656.05 16446.81
"2014-05-16" 2392.89 9629.1 16484.09
"2014-05-19" 2400.11 9659.39 16511.86
"2014-05-20" 2410.16 9639.08 16374.31
"2014-05-21" 2415.23 9697.87 16533.06
"2014-05-22" 2464.43 9720.91 16543.08
"2014-05-23" 2465.52 9768.01 16606.27
"2014-05-27" 2464.15 9940.82 16675.5
"2014-05-28" 2448.33 9939.17 16633.18
"2014-05-29" 2465.3 9938.9 16698.74
"2014-05-30" 2429.51 9943.27 16705.45
"2014-06-02" 2440.24 9950.12 16743.63
"2014-06-03" 2446.42 9919.74 16722.34
"2014-06-04" 2462.12 9926.67 16737.53
"2014-06-05" 2480.85 9947.83 16836.11
"2014-06-06" 2498.7 9987.19 16908.13
"2014-06-09" 2480.62 10008.63 16943.1
"2014-06-10" 2499.32 10028.8 16945.92
"2014-06-11" 2487.51 9949.81 16843.88
"2014-06-12" 2476.39 9938.7 16734.19
"2014-06-13" 2471.82 9912.87 16738.72
"2014-06-16" 2447.01 9883.98 16781.01
"2014-06-17" 2464.39 9920.32 16808.49
"2014-06-18" 2462.36 9930.33 16906.62
"2014-06-20" 2462.13 9987.24 16947.08
"2014-06-23" 2475.89 9920.92 16937.26
"2014-06-24" 2459.77 9938.08 16818.13
"2014-06-25" 2421.1 9867.75 16867.51
"2014-06-26" 2402.82 9804.9 16846.13
"2014-06-27" 2399.63 9815.17 16843.21
"2014-06-30" 2408.81 9833.07 16826.6
"2014-07-01" 2404.83 9902.41 16956.07
"2014-07-02" 2381.06 9911.27 16976.24
"2014-07-03" 2375.52 10029.43 17068.26
"2014-07-07" 2378.88 9906.07 17024.21
"2014-07-08" 2360.91 9772.67 16906.62
"2014-07-09" 2343.39 9808.2 16985.61
"2014-07-10" 2341.18 9659.13 16915.07
"2014-07-11" 2372.05 9666.34 16943.31
"2014-07-14" 2380.36 9783.01 17055.42
"2014-07-15" 2388.34 9719.41 17060.68
"2014-07-16" 2397 9859.27 17138.2
"2014-07-17" 2403.13 9753.88 16976.81
"2014-07-18" 2393.95 9720.02 17089.17
"2014-07-21" 2390.31 9612.05 17051.73
"2014-07-22" 2411.61 9734.33 17113.54
"2014-07-23" 2402.93 9753.56 17086.63
"2014-07-24" 2409.2 9794.06 17083.8
"2014-07-25" 2406.32 9644.01 16947.31
"2014-07-28" 2399.93 9598.17 16982.59
"2014-07-29" 2390.99 9653.63 16912.11
"2014-07-30" 2346.51 9593.68 16880.36
"2014-07-31" 2320.85 9407.48 16563.3
"2014-08-01" 2341.91 9210.08 16511.58
"2014-08-04" 2361.56 9154.14 16569.28
"2014-08-05" 2369.33 9189.74 16429.47
"2014-08-06" 2362.27 9130.04 16443.34
"2014-08-07" 2332.73 9038.97 16368.27
"2014-08-08" 2315.65 9009.32 16553.93
"2014-08-11" 2351.98 9180.74 16569.98
"2014-08-12" 2349.48 9069.47 16560.54
"2014-08-13" 2381.74 9198.88 16651.8
"2014-08-14" 2415.76 9225.1 16713.58
"2014-08-18" 2448.73 9245.33 16838.74
"2014-08-19" 2447.99 9334.28 16919.59
"2014-08-20" 2451.06 9314.57 16979.13
"2014-08-21" 2449.87 9401.53 17039.49
"2014-08-22" 2439.03 9339.17 17001.22
"2014-08-25" 2449.8 9510.14 17076.87
"2014-08-26" 2468.76 9588.15 17106.7
"2014-08-27" 2467.29 9569.71 17122.01
"2014-08-28" 2421.4 9462.56 17079.57
"2014-08-29" 2416.97 9470.17 17098.45
"2014-09-02" 2463.1 9507.02 17067.56
"2014-09-03" 2513.96 9626.49 17078.28
"2014-09-04" 2538.15 9724.26 17069.58
"2014-09-05" 2541.42 9747.02 17124.71
"2014-09-08" 2551.47 9758.03 17111.42
"2014-09-09" 2542.88 9710.7 17013.87
"2014-09-10" 2536.44 9700.17 17068.71
"2014-09-11" 2501.58 9691.28 17049
"2014-09-12" 2497.38 9651.13 16987.51
"2014-09-15" 2489.77 9659.63 17031.14
"2014-09-16" 2498.48 9632.93 17131.97
"2014-09-17" 2515.27 9661.5 17156.85
"2014-09-18" 2503.16 9798.13 17265.99
"2014-09-19" 2539.6 9799.26 17279.74
"2014-09-22" 2515.79 9749.54 17172.68
"2014-09-23" 2485.29 9595.03 17055.87
"2014-09-24" 2475.05 9661.97 17210.06
"2014-09-25" 2469.68 9510.01 16945.8
"2014-09-26" 2484.02 9490.55 17113.15
"2014-09-29" 2485.51 9422.91 17071.22
"2014-09-30" 2500.29 9474.3 17042.9
"2014-10-01" 2462.6 9382.03 16804.71
"2014-10-02" 2434.37 9195.68 16801.05
"2014-10-06" 2446.89 9209.51 16991.91
"2014-10-07" 2436.39 9086.21 16719.39
"2014-10-08" 2410.88 8995.33 16994.22
"2014-10-09" 2424.95 9005.02 16659.25
"2014-10-10" 2392.62 8788.81 16544.1
"2014-10-13" 2394.22 8812.43 16321.07
"2014-10-14" 2402.9 8825.21 16315.19
"2014-10-15" 2381.76 8571.95 16141.74
"2014-10-16" 2382.72 8582.9 16117.24
"2014-10-17" 2401.13 8850.27 16380.41
"2014-10-20" 2386.61 8717.76 16399.67
"2014-10-21" 2423.29 8886.96 16614.81
"2014-10-22" 2429.1 8940.14 16461.32
"2014-10-23" 2433.84 9047.31 16677.9
"2014-10-24" 2426.2 8987.8 16805.41
"2014-10-27" 2437.72 8902.61 16817.94
"2014-10-28" 2456.73 9068.19 17005.75
"2014-10-29" 2449.49 9082.81 16974.31
"2014-10-30" 2441.71 9114.84 17195.42
"2014-10-31" 2463.68 9326.87 17390.52
"2014-11-03" 2462.51 9251.7 17366.24
"2014-11-04" 2462.33 9166.47 17383.84
"2014-11-05" 2441.56 9315.48 17484.53
"2014-11-06" 2435.48 9377.41 17554.47
"2014-11-07" 2417.45 9291.83 17573.93
"2014-11-10" 2407.05 9351.87 17613.74
"2014-11-12" 2402.02 9210.96 17612.2
"2014-11-13" 2393.36 9248.51 17652.79
"2014-11-14" 2418.4 9252.94 17634.74
"2014-11-17" 2418.78 9306.35 17647.75
"2014-11-18" 2431.23 9456.53 17687.82
"2014-11-19" 2421.67 9472.8 17685.73
"2014-11-20" 2396.52 9483.97 17719
"2014-11-21" 2418.26 9732.55 17810.06
"2014-11-24" 2410.65 9785.54 17817.9
"2014-11-25" 2410.27 9861.21 17814.94
"2014-11-26" 2420.66 9915.56 17827.75
"2014-11-28" 2416.93 9980.85 17828.24
"2014-12-01" 2417.11 9963.51 17776.8
"2014-12-02" 2446.32 9934.08 17879.55
"2014-12-03" 2445.4 9971.79 17912.62
"2014-12-04" 2417.21 9851.35 17900.1
"2014-12-05" 2438.42 10087.12 17958.79
"2014-12-08" 2431.89 10014.99 17852.48
"2014-12-09" 2398.03 9793.71 17801.2
"2014-12-10" 2371.43 9799.73 17533.15
"2014-12-11" 2379.6 9862.53 17596.34
"2014-12-12" 2360 9594.73 17280.83
"2014-12-15" 2321.57 9334.01 17180.84
"2014-12-16" 2271.27 9563.89 17068.87
"2014-12-17" 2288.7 9544.43 17356.87
"2014-12-18" 2330.83 9811.06 17778.15
"2014-12-19" 2310.88 9786.96 17804.8
"2014-12-22" 2321.83 9865.76 17959.44
"2014-12-23" 2323.04 9922.11 18024.17
"2014-12-29" 2302.59 9927.13 18038.23
"2014-12-30" 2315.94 9805.55 17983.07
"2015-01-02" 2309.39 9764.73 17832.99
"2015-01-05" 2264.75 9473.16 17501.65
"2015-01-07" 2307.46 9518.18 17584.52
"2015-01-08" 2361.48 9837.61 17907.87
"2015-01-09" 2337.21 9648.5 17737.37
"2015-01-12" 2330.04 9781.9 17640.84
"2015-01-13" 2367.65 9941 17613.68
"2015-01-14" 2336.66 9817.08 17427.09
"2015-01-15" 2265.21 10032.61 17320.71
"2015-01-16" 2252.33 10167.77 17511.57
"2015-01-20" 2242.42 10257.13 17515.23
"2015-01-21" 2287.86 10299.23 17554.28
"2015-01-22" 2319.45 10435.62 17813.98
"2015-01-23" 2319.59 10649.58 17672.6
"2015-01-26" 2307.29 10798.33 17678.7
"2015-01-27" 2309.86 10628.58 17387.21
"2015-01-28" 2319.18 10710.97 17191.37
"2015-01-29" 2340.77 10737.87 17416.85
"2015-01-30" 2341 10694.32 17164.95
"2015-02-02" 2330.14 10828.01 17361.04
"2015-02-03" 2335.42 10890.95 17666.4
"2015-02-04" 2341.68 10911.32 17673.02
"2015-02-05" 2341.58 10905.41 17884.88
"2015-02-06" 2354.47 10846.39 17824.29
"2015-02-09" 2339.79 10663.51 17729.21
"2015-02-10" 2340.12 10753.83 17868.76
"2015-02-11" 2323.5 10752.11 17862.14
"2015-02-12" 2338.37 10919.65 17972.38
"2015-02-13" 2346.95 10963.4 18019.35
"2015-02-17" 2360.31 10895.62 18047.58
"2015-02-18" 2346.71 10961 18029.85
"2015-02-19" 2348.06 11001.94 17985.77
"2015-02-20" 2348.94 11050.64 18140.44
"2015-02-23" 2365.58 11130.92 18116.84
"2015-02-24" 2363.61 11205.74 18209.19
"2015-02-25" 2354.65 11210.27 18224.57
"2015-02-26" 2361.01 11327.19 18214.42
"2015-02-27" 2367.1 11401.66 18132.7
"2015-03-02" 2358.25 11410.36 18288.63
"2015-03-03" 2323.09 11280.36 18203.37
"2015-03-04" 2338 11390.38 18096.9
"2015-03-05" 2355.75 11504.01 18135.72
"2015-03-06" 2345.93 11550.97 17856.78
"2015-03-09" 2344.12 11582.11 17995.72
"2015-03-10" 2312.96 11500.38 17662.94
"2015-03-11" 2325.12 11805.99 17635.39
"2015-03-12" 2329.81 11799.39 17895.22
"2015-03-13" 2303.4 11901.61 17749.31
"2015-03-16" 2311.04 12167.72 17977.42
"2015-03-17" 2330.39 11980.85 17849.08
"2015-03-18" 2344.36 11922.77 18076.19
"2015-03-19" 2384.78 11899.4 17959.03
"2015-03-20" 2407.7 12039.37 18127.65
"2015-03-23" 2414.39 11895.84 18116.04
"2015-03-24" 2412.32 12005.69 18011.14
"2015-03-25" 2395.4 11865.32 17718.54
"2015-03-26" 2376.39 11843.68 17678.23
"2015-03-27" 2373.18 11868.33 17712.66
"2015-03-30" 2396.44 12086.01 17976.31
"2015-03-31" 2395.94 11966.17 17776.12
"2015-04-01" 2392.7 12001.38 17698.18
"2015-04-02" 2400.65 11967.39 17763.24
"2015-04-07" 2420.78 12123.52 17875.42
"2015-04-08" 2424.82 12035.86 17902.51
"2015-04-09" 2441.89 12166.44 17958.73
"2015-04-10" 2443.62 12374.73 18057.65
"2015-04-13" 2442.47 12338.73 17977.04
"2015-04-14" 2434.89 12227.6 18036.7
"2015-04-15" 2475.33 12231.34 18112.61
"2015-04-16" 2503.65 11998.86 18105.77
"2015-04-17" 2463.96 11688.7 17826.3
"2015-04-20" 2505.34 11891.91 18034.93
"2015-04-21" 2509.5 11939.58 17949.59
"2015-04-22" 2520.38 11867.37 18038.27
"2015-04-23" 2522.78 11723.58 18058.69
"2015-04-24" 2519.2 11810.85 18080.14
"2015-04-27" 2549.4 12039.16 18037.97
"2015-04-28" 2548.98 11811.66 18110.14
"2015-04-29" 2521.57 11432.72 18035.53
"2015-04-30" 2514.63 11454.38 17840.52
"2015-05-04" 2523.09 11619.85 18070.4
"2015-05-05" 2507.95 11327.68 17928.2
"2015-05-06" 2524.54 11350.15 17841.98
"2015-05-07" 2522.61 11407.97 17924.06
"2015-05-08" 2546.78 11709.73 18191.11
"2015-05-11" 2535.1 11673.35 18105.17
"2015-05-12" 2542.65 11472.41 18068.23
"2015-05-13" 2540.26 11351.46 18060.49
"2015-05-14" 2513.58 11559.82 18252.24
"2015-05-15" 2514.84 11447.03 18272.56
"2015-05-18" 2523.59 11594.28 18298.88
"2015-05-19" 2523.35 11853.33 18312.39
"2015-05-20" 2521.07 11848.47 18285.4
"2015-05-21" 2524.83 11864.59 18285.74
"2015-05-22" 2516.76 11815.01 18232.02
"2015-05-26" 2448.81 11625.13 18041.54
"2015-05-27" 2460.74 11771.13 18162.99
"2015-05-28" 2441.15 11677.57 18126.12
"2015-05-29" 2437.81 11413.82 18010.68
"2015-06-01" 2437.09 11436.05 18040.37
"2015-06-02" 2408.73 11328.8 18011.94
"2015-06-03" 2388.93 11419.62 18076.27
"2015-06-05" 2365.58 11197.15 17849.46
"2015-06-08" 2354.26 11064.92 17766.55
"2015-06-09" 2338.65 11001.29 17764.04
"2015-06-10" 2384.49 11265.39 18000.4
"2015-06-11" 2383.87 11332.78 18039.37
"2015-06-12" 2358.73 11196.49 17898.84
"2015-06-15" 2358.03 10984.97 17791.17
"2015-06-16" 2356.77 11044.01 17904.48
"2015-06-17" 2321.39 10978.01 17935.74
"2015-06-18" 2334.36 11100.3 18115.84
"2015-06-19" 2299.35 11040.1 18015.95
"2015-06-22" 2350.09 11460.5 18119.78
"2015-06-23" 2341.26 11542.54 18144.07
"2015-06-24" 2348.97 11471.26 17966.07
"2015-06-25" 2354.74 11473.13 17890.36
"2015-06-26" 2333.82 11492.43 17946.68
"2015-06-29" 2291.23 11083.2 17596.35
"2015-06-30" 2317.84 10944.97 17619.51
"2015-07-01" 2293.03 11180.5 17757.91
"2015-07-02" 2294.37 11099.35 17730.11
"2015-07-06" 2272.09 10890.63 17683.58
"2015-07-07" 2218.64 10676.78 17776.91
"2015-07-08" 2216.39 10747.3 17515.42
"2015-07-09" 2230.65 10996.41 17548.62
"2015-07-10" 2270.84 11315.63 17760.41
"2015-07-13" 2269 11484.38 17977.68
"2015-07-14" 2259.98 11516.9 18053.58
"2015-07-15" 2257.62 11539.66 18050.17
"2015-07-16" 2298.54 11716.76 18120.25
"2015-07-17" 2285.03 11673.42 18086.45
"2015-07-20" 2244.63 11735.72 18100.41
"2015-07-21" 2249.67 11604.8 17919.29
"2015-07-22" 2185.83 11520.67 17851.04
"2015-07-23" 2200.84 11512.11 17731.92
"2015-07-24" 2187.67 11347.45 17568.53
"2015-07-27" 2189.08 11056.4 17440.59
"2015-07-28" 2194.24 11173.91 17630.27
"2015-07-29" 2212.02 11211.85 17751.39
"2015-07-30" 2188.92 11257.15 17745.98
"2015-07-31" 2227.51 11308.99 17689.86
"2015-08-03" 2230.28 11443.72 17598.2
"2015-08-04" 2227.98 11456.07 17550.69
"2015-08-05" 2258.62 11636.3 17540.47
"2015-08-06" 2196.22 11585.1 17419.75
"2015-08-07" 2196.78 11490.83 17373.38
"2015-08-10" 2222.25 11604.78 17615.17
"2015-08-11" 2219.57 11293.65 17402.84
"2015-08-12" 2200.08 10924.61 17402.51
"2015-08-13" 2224.74 11014.63 17408.25
"2015-08-14" 2198.22 10985.14 17477.4
"2015-08-17" 2174.11 10940.33 17545.18
"2015-08-18" 2169.59 10915.92 17511.34
"2015-08-19" 2192.14 10682.15 17348.73
"2015-08-20" 2200.86 10432.19 16990.69
"2015-08-21" 2179.73 10124.52 16459.75
"2015-08-24" 2056.38 9648.43 15871.35
"2015-08-25" 2070.56 10128.12 15666.44
"2015-08-26" 2074.49 9997.43 16285.51
"2015-08-27" 2117.83 10315.62 16654.77
"2015-08-28" 2145.12 10298.53 16643.01
"2015-08-31" 2163.71 10259.46 16528.03
"2015-09-01" 2115.75 10015.57 16058.35
"2015-09-02" 2107.58 10048.05 16351.38
"2015-09-03" 2155.07 10317.84 16374.76
"2015-09-04" 2146.47 10038.04 16102.38
"2015-09-08" 2135.15 10271.36 16492.68
"2015-09-09" 2142.53 10303.12 16253.57
"2015-09-10" 2184.96 10210.44 16330.4
"2015-09-11" 2185.46 10123.56 16433.09
"2015-09-14" 2183.05 10131.74 16370.96
"2015-09-15" 2185.88 10188.13 16599.85
"2015-09-16" 2181.8 10227.21 16739.95
"2015-09-17" 2199.46 10229.58 16674.74
"2015-09-18" 2168.19 9916.16 16384.58
"2015-09-21" 2178.27 9948.51 16510.19
"2015-09-22" 2137.88 9570.66 16330.47
"2015-09-23" 2106.8 9612.62 16279.89
"2015-09-24" 2082.95 9427.64 16201.32
"2015-09-25" 2091.73 9688.53 16314.67
"2015-09-28" 2059.41 9483.55 16001.89
"2015-09-29" 2043 9450.4 16049.13
"2015-09-30" 2066.37 9660.44 16284.7
"2015-10-01" 2049.93 9509.25 16272.01
"2015-10-02" 2036.32 9553.07 16472.37
"2015-10-05" 2088.27 9814.79 16776.43
"2015-10-06" 2102.87 9902.83 16790.19
"2015-10-07" 2110.39 9970.4 16912.29
"2015-10-08" 2126.48 9993.07 17050.75
"2015-10-09" 2143.28 10096.6 17084.49
"2015-10-12" 2133.56 10119.83 17131.86
"2015-10-13" 2123.43 10032.82 17081.89
"2015-10-14" 2118.97 9915.85 16924.75
"2015-10-15" 2136.42 10064.8 17141.75
"2015-10-16" 2121.94 10104.43 17215.97
"2015-10-19" 2111.04 10164.31 17230.54
"2015-10-20" 2116.81 10147.68 17217.11
"2015-10-21" 2105.65 10238.1 17168.61
"2015-10-22" 2106.27 10491.97 17489.16
"2015-10-23" 2107.43 10794.54 17646.7
"2015-10-26" 2110.74 10801.34 17623.05
"2015-10-27" 2113.06 10692.19 17581.43
"2015-10-28" 2105.63 10831.96 17779.52
"2015-10-29" 2059.34 10800.84 17755.8
"2015-10-30" 2060.03 10850.14 17663.54
"2015-11-02" 2077.09 10950.67 17828.76
"2015-11-03" 2061.38 10951.15 17918.15
"2015-11-04" 2063.08 10845.24 17867.58
"2015-11-05" 2041.24 10887.74 17863.43
"2015-11-06" 2019.78 10988.03 17910.33
"2015-11-09" 2012.97 10815.45 17730.48
"2015-11-10" 2021.92 10832.52 17758.21
"2015-11-12" 2013.67 10782.63 17448.07
"2015-11-13" 1978.87 10708.4 17245.24
"2015-11-16" 1971.43 10713.23 17483.01
"2015-11-17" 2007.62 10971.04 17489.5
"2015-11-18" 2023.98 10959.95 17737.16
"2015-11-19" 2009.73 11085.44 17732.75
"2015-11-20" 2021.99 11119.83 17823.81
"2015-11-23" 1982.57 11092.31 17792.68
"2015-11-24" 1943.99 10933.99 17812.19
"2015-11-25" 1943.3 11169.54 17813.39
"2015-11-27" 1936.05 11293.76 17798.49
"2015-11-30" 1925.72 11382.23 17719.92
"2015-12-01" 1923.94 11261.24 17888.35
"2015-12-02" 1886.5 11190.02 17729.68
"2015-12-03" 1867.96 10789.24 17477.67
"2015-12-04" 1868.24 10752.1 17847.63
"2015-12-07" 1864.92 10886.09 17730.51
"2015-12-08" 1814.88 10673.6 17568
"2015-12-09" 1773.21 10592.49 17492.3
"2015-12-10" 1798.86 10598.93 17574.75
"2015-12-11" 1757.37 10340.06 17265.21
"2015-12-14" 1754.74 10139.34 17368.5
"2015-12-15" 1771.99 10450.38 17524.91
"2015-12-16" 1803.68 10469.26 17749.09
"2015-12-17" 1840.57 10738.12 17495.84
"2015-12-18" 1858.87 10608.19 17128.55
"2015-12-21" 1866.19 10497.77 17251.62
"2015-12-22" 1873.78 10488.75 17417.27
"2015-12-23" 1879.75 10727.64 17602.61
"2015-12-28" 1876.33 10653.91 17528.27
"2015-12-29" 1893.32 10860.14 17720.98
"2015-12-30" 1859.15 10743.01 17603.87
"2016-01-04" 1804.42 10283.44 17148.94
"2016-01-05" 1792.01 10310.1 17158.66
"2016-01-07" 1745.46 9979.85 16514.1
"2016-01-08" 1725.14 9849.34 16346.45
"2016-01-11" 1703.78 9825.07 16398.57
"2016-01-12" 1750.51 9985.43 16516.22
"2016-01-13" 1772.48 9960.96 16151.41
"2016-01-14" 1776.96 9794.2 16379.05
"2016-01-15" 1734.87 9545.27 15988.08
"2016-01-19" 1692.52 9664.21 16016.02
"2016-01-20" 1674.57 9391.64 15766.74
"2016-01-21" 1683.81 9574.16 15882.68
"2016-01-22" 1727.22 9764.88 16093.51
"2016-01-25" 1729.62 9736.15 15885.22
"2016-01-26" 1713.36 9822.75 16167.23
"2016-01-27" 1728.84 9880.82 15944.46
"2016-01-28" 1755.39 9639.59 16069.64
"2016-01-29" 1780.25 9798.11 16466.3
"2016-02-01" 1777.54 9757.88 16449.18
"2016-02-02" 1731.64 9581.04 16153.54
"2016-02-03" 1739.08 9434.82 16336.66
"2016-02-04" 1788.65 9393.36 16416.58
"2016-02-05" 1790.87 9286.23 16204.97
"2016-02-08" 1769.71 8979.36 16027.05
"2016-02-09" 1767.45 8879.4 16014.38
"2016-02-10" 1760.99 9017.29 15914.74
"2016-02-11" 1758.93 8752.87 15660.18
"2016-02-12" 1765.53 8967.51 15973.84
"2016-02-16" 1783.93 9135.11 16196.41
"2016-02-17" 1847.95 9377.21 16453.83
"2016-02-18" 1853.76 9463.64 16413.43
"2016-02-19" 1841.06 9388.05 16391.99
"2016-02-22" 1859.73 9573.59 16620.66
"2016-02-23" 1844.96 9416.77 16431.78
"2016-02-24" 1818.37 9167.8 16484.99
"2016-02-25" 1838.17 9331.48 16697.29
"2016-02-26" 1844.57 9513.3 16639.97
"2016-02-29" 1824.08 9495.4 16516.5
"2016-03-01" 1825.07 9717.16 16865.08
"2016-03-02" 1825.15 9776.62 16899.32
"2016-03-03" 1877.15 9751.92 16943.9
"2016-03-04" 1873.51 9824.17 17006.77
"2016-03-07" 1895.41 9778.93 17073.95
"2016-03-08" 1876.49 9692.82 16964.1
"2016-03-09" 1878.59 9723.09 17000.36
"2016-03-10" 1887.31 9498.15 16995.13
"2016-03-11" 1910.87 9831.13 17213.31
"2016-03-14" 1913.83 9990.26 17229.13
"2016-03-15" 1906.08 9933.85 17251.53
"2016-03-16" 1905.69 9983.41 17325.76
"2016-03-17" 1944.21 9892.2 17481.49
"2016-03-18" 1961.97 9950.8 17602.3
"2016-03-21" 1952.63 9948.64 17623.87
"2016-03-22" 1962.98 9990 17582.57
"2016-03-23" 1935.61 10022.93 17502.59
"2016-03-24" 1936.19 9851.35 17515.73
"2016-03-29" 1953.84 9887.94 17633.11
"2016-03-30" 1999.93 10046.61 17716.66
"2016-03-31" 1997.69 9965.51 17685.09
"2016-04-01" 1973.24 9794.64 17792.75
"2016-04-04" 1986.14 9822.08 17737
"2016-04-05" 1933.84 9563.36 17603.32
"2016-04-06" 1919.59 9624.51 17716.05
"2016-04-07" 1905.1 9530.62 17541.96
"2016-04-08" 1919.42 9622.26 17576.96
"2016-04-11" 1914.22 9682.99 17556.41
"2016-04-12" 1907.72 9761.47 17721.25
"2016-04-13" 1944.36 10026.1 17908.28
"2016-04-14" 1951.75 10093.65 17926.43
"2016-04-15" 1939.95 10051.57 17897.46
"2016-04-18" 1946.34 10120.31 18004.16
"2016-04-19" 1964.84 10349.59 18053.6
"2016-04-20" 1962.88 10421.29 18096.27
"2016-04-21" 1950.38 10435.73 17982.52
"2016-04-22" 1943.03 10373.49 18003.75
"2016-04-25" 1925.34 10294.35 17977.24
"2016-04-26" 1916.35 10259.59 17990.32
"2016-04-27" 1892.48 10299.83 18041.55
